FLIGHT_ID,P64: Duration of Takeoff (Seconds),HEAD_WIND,MSL_ALT,MACH_NUMBER_START_EVENT,DRAG,LIFT,FUEL_QUANTITY,P64  Wind Speed at Start of Event (library) (knots),P64  Wind Direction (true) at Start of Event (library) (degrees),P64  Mean Longitudinal Acceleration over succeeding interval from Start of Event (g's),P64  Mean Vertical (body normal) Acceleration over succeeding interval from Start of Event (g's),P64  Longitudinal Acceleration at Start of Event (g's),P64  Vertical (body normal) Acceleration at Start of Event (library) (g's),P64  Mean Normal-Load Factor over succeeding interval from Start of Event (g's),P64  Drag (expected clean configuration) at Start of Event (lbs),P64  Lift Expected at Start of Event (lbs),P64  Gross Weight at Start of Event (library) (kg),P64  Corrected MSL Altitude at Start of Event (library) (feet),P64  Pressure Altitude (above MSL) at Start of Event (library) (feet),P64  GPS Altitude (above MSL) at Start of Event (library) (feet),P64  Density Altitude at Start of Event (ft),P64  Geometric Altitude (above MSL) at Start of Event (library) (feet),P64  Radio Altitude at Start of Event (ft),P64  Height AGL at Start of Event (feet),P64  Height AGL at Start of Event (library) (feet),P64  Height Above Takeoff (best estimate library) at Start of Event (feet),P64  Height AFE at Start of Event (library) (feet),P64  Flap Position at Start of Event (library) (deg+   TED),P64  Slat Position at Start of Event (library) (deg+   LED),P64  Slats Retracted (boolean) at Start of Event (library) (0   retracted),P64  Spoiler Position Average (all spoilers; +  TEU) at Start of Event (degrees),P64  Spoiler Position Average (left; +  TEU) at Start of Event (deg+ TEU),P64  Spoiler Position Average (right; +  TEU) at Start of Event (deg+ TEU),P64  Elevator Position at Start of Event (deg+ TEU),P64  Air Temperature (outside) at Start of Event (library) (Deg Celsius),P64  Air Temperature (total best available) at Start of Event (library) (Deg Celsius),DISTANCE_FROM_RUNWAY_END,RUNWAY_CALCULATED_GRADIENT,P64: Pressure Altitude at the Start of Takeoff (ft),P64: Corrected Altitude at Liftoff (feet),P64: Best Available MSL Altitude at Liftoff (feet),P64: GPS Altitude at Liftoff (ft),P64: V1 for Takeoff Configuration (knots),P64: V2 for Takeoff Configuration (knots),P64: Airspeed (calibrated) at Start of Rotation (knots),P64: Airspeed (calibrated) at Liftoff (knots),P64: VR for Takeoff Configuration (knots),P64: Vmu for Takeoff Configuration (knots),P64: True Airspeed at Liftoff (knots).1,P64: Pitch Attitude at Liftoff (deg),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,HEAD_WIND_KNOTS_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_std_during_stated_takeoff_ground_roll,TAKEOFF_GROUND_ROLL_DISTANCE_STATED_(FEET),RUNWAY_CALCULATED_GRADIENT_degraded,GROSS_WEIGHT_KILOGRAMS_rollstart,FLAP_POSITION_DEGREES,MSL_ALT_degraded,AIR_TEMP_OUTSIDE_CELSIUS,AIRPORT,RUNWAY,STAGE,AIRCRAFT_TYPE,PREDICTED_N1,ERROR,ABSOLUTE_ERROR,N1
1153945,40.125,5.226274,1413.625,0.257176,26854.089844,506757.8125,54013.792969,3.0,232.382813,0.289825,0.181629,0.290997,0.169911,1.11104,26854.089844,506757.8125,211954.703125,1398.873047,1576.0,1413.625,494.985626,1391.42749,5.0,4.996192,4.996192,2.593056,2.593056,14.25,20.75,1.0,0.254884,0.175782,0.158204,9.008827,3.0,6.5,6471.09895977449,0.003462293773202,1602.333374,1396.280029,1396.280029,1406.375,149.800003,155.0,156.6875,163.8125,155.1875,155.1875,165.0,8.964882,0.79567175,0.267179025,14.25,0.0,6064.612894378393,0.0,212156.298798,14.25,1400.0,3.0,KJFK,23,5,A330-3_4PW067,97.697174,17.398031179590685,14.478424072265625,83.21875
1111695,43.0,-6.42928,52.0,0.23064,24028.863281,452806.4375,46411.582031,6.5,39.726563,0.303496,0.065426,0.298809,0.033201,1.038128,24028.863281,452806.4375,208307.8125,27.045012,-8.0,52.0,248.293442,11.852175,-0.5,0.0,0.0,1e-06,1e-06,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.833045,17.25,20.25,7232.86689405228,0.0,39.833332,27.045012,27.045012,52.0,141.800003,147.0,149.75,158.3125,148.25,149.896805,158.0,9.404337,-0.6517211,-0.153607953488372,14.25,0.0,6542.290232040523,0.0,208526.340775,14.25,100.0,17.25,LSZH,22R,5,A330-3_4PW067,92.40576,9.578816935334446,8.07763671875,84.328125
1025660,30.0,-3.748116,1412.0,0.242048,11135.608398,167755.578125,6906.166992,3.812256,106.787079,0.326953,0.263672,0.326172,0.251953,1.261719,11135.608398,167755.578125,64228.683594,1426.330566,1407.0,1412.0,-25.835703,1410.929321,11.75,11.75,11.739553,4.078015,4.078015,14.911793,22.001198,1.0,0.0,0.0,0.0,6.811524,0.5,3.75,4664.19984722377,-0.0032065409446635,1441.166626,1422.252563,1422.252563,1409.25,132.800003,138.0,145.625,156.0,144.125,144.125,152.5,10.898435,-0.4028768,-0.1436473333333333,14.911793,0.0,4373.656875338065,-0.0,64293.07457,14.911793,1400.0,0.5,EGLL,28,1,A320-2_3CM021,96.02833,9.006970349082122,7.934577941894531,88.09375
1136877,40.5,-0.331983,56.75,0.230422,27774.554688,451145.53125,47899.355469,2.78125,124.804657,0.278516,0.076172,0.279297,0.070313,1.071615,27774.554688,451145.53125,205023.765625,29.629776,-11.0,56.75,303.273895,13.329927,1.75,1.748372,1.748372,4.532527,4.532527,14.25,20.75,1.0,1.186524,2.232422,0.140625,8.876954,17.75,21.0,5837.57115150262,0.0,77.833336,25.09725,25.09725,48.625,142.800003,148.0,147.5625,154.5,146.0625,146.0625,155.25,8.920897,6.81278345,6.150568099999999,14.25,0.0,5429.022164523735,0.0,205242.695419,14.25,100.0,17.75,LSZH,22R,5,A330-2_4PW067,61.96985,29.989932700794352,26.5457763671875,88.515625
1136159,37.0,-0.947462,1428.125,0.240808,27303.322266,499549.875,59511.335938,1.0,155.742188,0.342947,0.072261,0.345681,0.070308,1.060696,27303.322266,499549.875,225417.328125,1419.602051,1109.0,1428.125,282.707825,1403.555786,-0.375,0.0,0.0,1.1e-05,1.1e-05,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.701209,6.0,9.25,6043.42650820597,0.0003602128395742,1174.833374,1419.602051,1419.602051,1428.125,142.800003,148.0,150.125,159.8125,148.625,155.950546,160.3125,11.074265,-0.08254335,-0.0190109459459459,14.25,0.0,5637.44981000225,0.0,225629.614746,14.25,1400.0,6.0,KJFK,32,5,A330-3_4PW067,100.869995,14.037796988164637,12.4168701171875,88.453125
1124518,29.5,-8.296977,1405.75,0.225184,10924.285156,162798.078125,7887.533203,8.374464,88.242165,0.397266,0.264648,0.392578,0.220703,1.3125,10924.285156,162798.078125,65535.03125,1431.592041,1503.0,1405.75,1817.275635,1405.007446,3.0,3.0,3.141772,13.620743,13.620743,14.911794,22.0012,1.0,0.0,0.0,0.0,10.063478,14.75,18.0,4578.20908466019,-0.0032065409446635,1568.166626,1417.971313,1417.971313,1405.0,133.800003,139.0,139.5,146.25,138.0,138.0,150.0,11.425778,-1.9985581,-1.092213275862069,14.911794,0.0,4239.919952265662,-0.0,65600.913589,14.911794,1400.0,14.75,EGLL,28,1,A320-2_3CM021,102.08601,11.531322683723113,10.554763793945312,91.53125
1043005,53.125,-10.337422,1426.625,0.249736,35633.613281,566998.4375,89761.671875,10.375,330.204987,0.266797,0.043945,0.265625,0.074219,1.049479,35633.613281,566998.4375,258846.78125,1400.839355,1028.0,1426.625,1054.604492,1389.695801,2.875,2.875547,2.875547,1.032062,1.032062,22.25,23.75,1.0,0.175781,0.175781,0.175781,13.798824,13.25,17.0,9156.41267596084,-0.0005354642062772,1064.5,1399.807251,1399.807251,1420.5,136.0,155.0,152.5,160.125,145.5,159.546402,162.6875,10.107421,-6.21493555,-2.101113320754717,22.25,0.0,8731.467198265447,-0.0,259139.30722,22.25,1400.0,13.25,KLAX,16,7,A340-3_2CM015,95.56457,1.5715733906144083,1.47862956591797,94.085938
1135708,36.625,-0.995033,26.25,0.21328,17416.007813,334054.125,12210.709961,1.0,295.664063,0.305449,0.118156,0.296856,0.101556,1.088472,17416.007813,334054.125,151209.59375,48.229748,124.0,26.25,1840.07251,51.817905,3.125,3.121082,3.121082,7.853764,7.853764,14.25,20.75,1.0,0.246095,0.175782,0.140626,7.822299,29.75,32.75,5974.74784867379,0.0033582345281337,145.166672,40.375984,40.375984,20.5,125.800003,131.0,133.25,141.75,131.75,131.75,145.375,7.998081,-0.1861319,-0.073719054054054,14.25,0.0,5062.329219797711,0.0,151355.12265,14.25,0.0,29.75,OOMS,12R,1,A330-3_4PW067,87.259125,10.01938503496848,7.946624755859375,79.3125
1021508,31.625,-4.250746,97.75,0.210304,9968.313477,140232.109375,5578.316895,5.31216,131.835907,0.311914,0.150391,0.314453,0.138672,1.196181,9968.313477,140232.109375,60091.921875,99.235374,-165.0,97.75,-1301.285522,79.099846,1.625,1.625,1.622728,9.247511,9.247511,14.911794,22.001198,1.0,1.296387,2.548828,0.043945,7.426758,6.0,8.75,4566.30190351798,0.0,-123.666664,89.987862,89.987862,93.5,123.800003,129.0,134.75,142.875,133.25,133.25,140.0,10.2832,0.10155995,0.19631078125,14.911794,0.0,4049.548629430671,0.0,60148.160305,14.911794,100.0,6.0,LSZH,27R,1,A320-2_3CM021,91.15637,11.081641517517136,9.0938720703125,82.0625
1118732,48.375,1.498673,17.625,0.233368,33639.03125,506460.5625,82904.375,3.0,358.242096,0.244141,0.032227,0.246094,0.027344,0.992188,33639.03125,506460.5625,254347.9375,19.068033,-18.0,17.625,989.264465,7.965521,-0.5,0.0,0.0,-0.793703,-0.793703,22.25,23.75,1.0,0.32959,0.512695,0.146484,11.821286,23.75,26.75,7172.11056663183,-0.0006413884172797,34.5,19.861736,19.861736,16.625,137.0,155.0,150.8125,153.9375,146.0,153.9375,154.5625,9.624022,10.5816918,8.268057125,22.25,0.0,6732.68494566554,-0.0,254613.211456,22.25,0.0,23.75,LSZH,28L,7,A340-3_2CM015,94.97214,1.3373924120540182,1.253387451171875,93.71875
1143349,38.625,1.924548,1417.875,0.24924,28853.164063,526935.3125,55810.019531,3.0,310.429688,0.328885,0.099603,0.314433,0.103509,1.092378,28853.164063,526935.3125,223802.53125,1417.260254,1694.0,1417.875,1190.711426,1403.600586,0.375,0.374747,0.374747,1.511725,1.511725,14.25,20.75,1.0,1.133794,0.175782,1.916024,9.096718,7.5,10.75,6147.63067807637,0.0003602128395742,1764.833374,1415.748535,1415.748535,1414.5,145.800003,151.0,152.0625,156.0625,150.5625,155.932983,160.5,10.54692,0.65469605,0.2863941794871795,14.25,0.0,5847.149482326612,0.0,224027.079193,14.25,1400.0,7.5,CYUL,32,5,A330-3_4PW067,100.25076,11.93385952765178,10.688262939453125,89.5625
1024917,30.0,3.071211,1409.5,0.235848,8997.445313,132772.3125,9982.708984,4.84344,45.439442,0.317773,0.0625,0.291992,0.011719,1.125868,8997.445313,132772.3125,67639.695313,1414.659668,1340.0,1409.5,201.286713,1401.088623,-1.5,-1.5,0.0,-2.3e-05,-2.3e-05,14.919977,22.004751,1.0,0.0,0.0,0.0,6.240235,3.0,6.0,4136.41549935865,0.0032065409446635,1376.333374,1414.659668,1414.659668,1409.5,136.800003,142.0,142.625,156.375,141.125,141.125,156.5,7.470701,5.93921305,3.857101666666667,14.9183404,0.0033291561900767,3868.433458005107,0.0,67707.952942,14.919977,1400.0,3.0,ESSA,10,2,A320-2_3CM021,97.13264,7.887691244901944,7.101387023925781,90.03125
1156816,34.875,-2.378113,90.5,0.214024,18507.023438,323420.3125,14097.654297,0.0,0.0,0.310918,0.144522,0.302715,0.11718,1.082396,18507.023438,323420.3125,148197.734375,48.443481,-36.0,90.5,476.908386,36.536095,2.0,1.998637,1.998637,1.584595,1.584595,14.25,20.75,1.0,0.228517,0.158204,0.140626,5.581079,19.5,22.25,4695.68224422343,0.001868365180467,-15.333333,46.858887,46.858887,89.125,126.800003,132.0,131.0,140.25,129.5,129.5,141.1875,7.998081,-0.11890565,0.0,14.25,0.0,4390.605727179336,0.0,148332.825531,14.25,100.0,19.5,OMDB,26,1,A330-3_4PW067,88.232445,13.322826908363435,10.373069763183594,77.859375
1127939,38.875,-3.929586,1420.875,0.247256,27484.792969,516072.5625,57533.671875,4.0,126.5625,0.321073,0.122062,0.314433,0.101556,1.111908,27484.792969,516072.5625,223802.53125,1417.770752,1154.0,1420.875,1210.165771,1403.803345,-0.625,0.0,0.0,1.659452,1.659452,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.173862,13.25,17.0,6938.6807358732,0.0003602128395742,1220.833374,1416.111328,1416.111328,1415.5,147.800003,153.0,155.4375,159.4375,153.9375,155.453186,160.75,10.810593,-0.5036367,-0.1575166153846154,14.25,0.0,6460.076763764118,0.0,224027.942795,14.25,1400.0,13.25,KJFK,32,5,A330-3_4PW067,99.94566,12.614832058758804,11.195663452148438,88.75
1118082,53.375,-9.320212,1433.75,0.23684,34182.148438,547120.9375,79820.40625,10.5,307.089752,0.255469,0.030273,0.253906,-0.023438,0.982639,34182.148438,547120.9375,251735.703125,1399.796875,1599.0,1433.75,2313.581299,1387.398193,0.875,0.874423,0.874423,1.289826,1.289826,22.25,23.75,1.0,0.307617,0.19043,0.424805,11.60156,18.0,21.25,8691.10082465744,-0.0005354642062772,1660.0,1398.50708,1398.50708,1429.75,135.0,153.0,149.25,153.6875,144.0,153.6875,159.9375,10.01953,-3.2009574,-1.604494,22.25,0.0,8327.573595775575,-0.0,252019.201691,22.25,1400.0,18.0,KMIA,16,6,A340-3_2CM015,94.13495,0.36982439639490655,0.34942626953125,94.484375
1004857,65.125,-1.339954,5594.5,0.273544,34962.144531,579226.75,84029.117188,1.375,2.988281,0.216797,0.064453,0.210938,0.050781,1.05816,34962.144531,579226.75,261604.140625,5554.388672,5113.0,5594.5,6450.638184,5549.171387,4.25,4.24691,4.24691,2.165928,2.165928,22.25,23.75,1.0,0.256348,0.366211,0.146484,10.810544,16.5,20.75,11364.5165812317,0.0036539124439848,5131.5,5552.222656,5552.222656,5586.375,141.0,161.0,156.375,165.5,151.0,161.40274,181.0625,9.404296,1.31270615,2.1146488923076925,22.25,0.0,10957.705763083017,0.0,261962.361298,22.25,5600.0,16.5,LSZH,21R,7,A340-3_2CM015,106.84838,7.082624283099749,7.067131042480469,99.78125
1122575,31.0,0.470116,94.25,0.215264,10084.499023,145476.703125,6498.011719,2.749824,170.331985,0.341211,0.147461,0.333984,0.113281,1.192708,10084.499023,145476.703125,63357.785156,94.522484,314.0,94.25,261.731079,73.744965,-0.5,-0.5,0.0,0.0,0.0,14.911794,22.0012,1.0,0.0,0.0,0.0,9.580079,14.0,16.75,4089.35009797648,0.0001664724488097,351.5,94.522484,94.522484,94.25,126.800003,132.0,134.75,149.125,133.25,133.430222,144.5,10.371091,2.7551615,1.7623585161290325,14.911794,0.0,3948.866143712848,0.0,63418.494575,14.911794,100.0,14.0,LSZH,09R,1,A320-2_3CM021,92.29988,6.551089156069626,5.6748809814453125,86.625
1043686,46.25,-6.97838,19.0,0.24676,22495.421875,472315.5,42238.53125,7.0,117.070313,0.284747,0.11718,0.283185,0.103509,1.07632,22495.421875,472315.5,207745.359375,39.698124,190.0,19.0,1948.432861,24.419117,2.625,2.623455,2.623455,4.819983,4.819983,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.690462,30.0,34.0,8292.29734595451,-0.001676318195672,248.5,34.878139,34.878139,14.875,147.800003,153.0,154.625,163.9375,153.125,153.125,168.0625,8.085972,-0.69909405,-0.1522500217391304,14.25,0.0,7697.5601766913405,-0.0,207977.856689,14.25,0.0,30.0,LSZH,30R,5,A330-3_4PW067,94.38998,11.292529404822218,9.577476501464844,84.8125
1149560,50.0,-1.499258,135.75,0.235352,34899.453125,548265.3125,86859.109375,1.5,84.638649,0.251953,0.048828,0.246094,0.039063,0.999132,34899.453125,548265.3125,260860.375,122.248276,-63.0,135.75,-25.966932,109.042915,-1.125,2.3e-05,2.3e-05,2e-06,2e-06,22.25,23.75,1.0,0.168457,0.19043,0.146484,14.282223,15.5,18.75,7570.80987793708,-0.0002916869227029,-11.666667,122.248276,122.248276,135.75,138.0,156.0,150.5,158.75,147.0,158.75,158.25,10.107421,4.8987128,4.46739804,22.25,0.0,7153.091379309137,-0.0,261142.759125,22.25,100.0,15.5,LSZH,24L,7,A340-3_2CM015,94.40655,0.041708932120261985,0.03935954638672001,94.367188
1017883,62.5,-5.02782,5583.5,0.265608,34268.789063,556065.4375,82468.992188,5.09375,6.240233,0.248828,0.094727,0.246094,0.099609,1.049045,34268.789063,556065.4375,254801.453125,5556.083984,5127.0,5583.5,6580.26123,5546.719727,1.25,1.248652,1.248652,6.104734,6.104734,22.25,23.75,1.0,0.183105,0.234375,0.131836,12.172849,17.5,22.0,11311.1433740513,0.0036539124439848,5147.333496,5549.979492,5549.979492,5575.625,139.0,159.0,155.0,161.6875,149.0,158.751801,178.0625,9.667968,0.2337166,1.4601558709677418,22.25,0.0,10751.147614499732,0.0,255137.217957,22.25,5600.0,17.5,LSZH,21R,7,A340-3_2CM015,106.04178,7.503149503009662,7.401153564453125,98.640625
1044638,46.375,-3.802896,1405.5,0.262632,24719.714844,491689.28125,37920.332031,4.0,352.96875,0.271076,0.150381,0.271467,0.134757,1.119286,24719.714844,491689.28125,204987.515625,1405.116943,971.0,1405.5,865.448425,1395.149658,3.25,8.753892,8.753892,6.428588,6.428588,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.987334,12.25,16.25,8230.99061033237,-0.0005354642062772,1012.5,1398.688354,1398.688354,1399.5,148.800003,154.0,157.0625,170.5,155.5625,155.5625,170.4375,7.470735,-0.71151025,-0.2266806304347826,14.25,0.0,7943.727082507079,-0.0,205219.194214,14.25,1400.0,12.25,OMDB,16,5,A330-3_4PW067,95.06372,13.551290126913026,11.344970703125,83.71875
1150546,39.5,-1.726746,1418.375,0.256432,27174.544922,510906.625,54031.9375,0.0,0.0,0.296465,0.128898,0.296856,0.144522,1.082396,27174.544922,510906.625,218323.140625,1418.650391,1376.0,1418.375,184.254639,1406.173584,3.625,3.622432,3.622432,1.932433,1.932433,14.25,20.75,1.0,0.254884,0.175782,0.158204,10.195355,2.5,6.25,6984.6528135255,0.0003602128395742,1428.5,1416.718018,1416.718018,1413.625,145.800003,151.0,158.75,165.0,157.25,157.25,165.4375,9.492228,-0.0863373,0.0,14.25,0.0,6537.52225250646,0.0,218542.231827,14.25,1400.0,2.5,CYUL,32,5,A330-3_4PW067,99.385216,14.627028448256443,12.682090759277344,86.703125
1122120,59.875,-7.026119,143.375,0.248,35294.40625,527666.6875,87621.03125,7.75,57.568344,0.230078,0.03418,0.220703,0.029297,1.011719,35294.40625,527666.6875,265341.09375,121.739563,78.0,143.375,558.984009,113.167213,-0.75,0.499708,0.499708,0.265178,0.265178,17.25,20.75,1.0,0.102539,0.087891,0.117188,11.865232,19.0,22.75,9815.79395555948,0.0021834423559572,104.166664,121.474388,121.474388,141.125,145.0,161.0,157.6875,163.6875,153.0,163.6875,165.125,9.008788,0.2454875,1.6719215,17.25,0.0,9304.053699380724,0.0,265667.110046,17.25,100.0,19.0,LSZH,25R,7,A340-3_2CM015,59.812893,35.73365019862095,33.25742008618164,93.070313
1020426,30.5,-9.273417,1395.0,0.222456,9501.554688,127857.007813,8059.869141,9.280656,152.314407,0.300391,0.145508,0.295898,0.117188,1.195313,9501.554688,127857.007813,57914.675781,1406.627441,1354.0,1395.0,464.74704,1389.76416,1.875,1.875,1.373201,8.382634,8.382634,14.911794,22.004751,1.0,0.065918,0.131836,0.0,8.701173,5.0,7.75,4798.58964913965,0.0005354642062772,1384.833374,1398.244751,1398.244751,1394.5,128.800003,134.0,135.125,145.0,133.625,133.625,145.5,7.910154,-4.0941799,-2.4203393666666666,14.9158855,0.0041614452375973,4374.192332939056,0.0,57971.687675,14.911794,1400.0,5.0,ESSA,34,2,A320-2_3CM021,90.88057,7.790149097711267,6.5680694580078125,84.3125
1133225,44.75,-2.498764,1420.0,0.267096,27423.685547,517571.71875,58840.019531,2.5,333.28125,0.272248,0.108392,0.271467,0.095697,1.083698,27423.685547,517571.71875,228810.203125,1401.414185,1268.0,1420.0,235.043274,1387.891113,0.875,0.874424,0.874424,1.276193,1.276193,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.866244,4.0,8.25,8099.58735820297,-0.0005354642062772,1321.833374,1400.137939,1400.137939,1416.75,158.800003,164.0,165.5,172.375,164.0,164.0,171.375,8.7891,-0.3432807,-0.0970411111111111,14.25,0.0,7737.900101190058,-0.0,229056.894943,14.25,1400.0,4.0,VABB,16,6,A330-3_4PW067,97.296585,12.909908346554849,11.124710083007812,86.171875
1048245,46.375,-4.499661,33.875,0.248744,20857.226563,440443.28125,41784.941406,4.5,300.585938,0.251546,0.152334,0.246078,0.130851,1.062432,20857.226563,440443.28125,198492.078125,55.611343,291.0,33.875,2154.861328,60.320816,2.125,2.122662,2.122662,6.324415,6.324415,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.470735,30.75,34.5,9031.51038839969,0.0033582345281337,319.833344,49.286926,49.286926,27.5,148.800003,154.0,155.8125,165.125,154.3125,154.3125,169.5625,6.679716,-0.65859445,-0.1885266956521739,14.25,0.0,7989.889170331021,0.0,198711.537338,14.25,0.0,30.75,LSZH,12R,5,A330-3_4PW067,93.42006,11.859378654115996,9.904434204101562,83.515625
1038903,54.75,-17.477627,1417.75,0.247752,34547.148438,549573.5625,79784.125,17.53125,330.292877,0.246875,0.061523,0.238281,0.050781,1.057726,34547.148438,549573.5625,256270.828125,1400.354492,1544.0,1417.75,1867.797119,1387.516846,0.25,0.249845,0.249845,0.748627,0.748627,22.25,23.75,1.0,0.205078,0.219727,0.19043,11.074216,14.75,18.25,9279.72956234695,-0.0005354642062772,1588.666626,1399.605835,1399.605835,1411.875,130.0,155.0,147.875,161.75,142.5,159.857422,166.125,9.843749,-9.190741,-4.937717127272727,22.25,0.0,8944.40243831846,-0.0,256589.548065,22.25,1400.0,14.75,KORD,16,6,A340-3_2CM015,96.24936,0.39681538520525506,0.38345386914062374,96.632813
1151908,50.25,-2.035231,42.75,0.26288,22266.982422,475640.21875,44361.34375,0.5,270.0,0.230454,0.132804,0.226548,0.124992,1.069376,22266.982422,475640.21875,206765.59375,53.927361,119.0,42.75,783.624512,60.802357,3.375,3.372578,3.372578,2.045592,2.045592,14.25,20.75,1.0,0.254884,0.175782,0.158204,5.27346,20.5,24.75,9419.59393594096,0.0033582345281337,142.0,51.881767,51.881767,39.75,157.800003,163.0,166.8125,172.75,165.3125,165.3125,174.875,6.855498,-0.1846235,-0.03314478,14.25,0.0,8458.882143339182,0.0,207008.325287,14.25,0.0,20.5,LSZH,12R,5,A330-3_4PW067,92.08971,11.963168900788373,9.839706420898438,82.25
1136274,36.375,3.588013,55.0,0.238576,25439.615234,489749.0,50548.347656,5.0,164.179688,0.313652,0.121086,0.308574,0.083979,1.050714,25439.615234,489749.0,208833.984375,27.049208,64.0,55.0,189.898438,14.324746,2.0,1.998734,1.998734,0.940793,0.940793,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.085972,16.0,19.75,5375.01059753606,0.0,111.833336,26.108416,26.108416,51.25,137.800003,143.0,145.25,154.5,143.75,149.736694,154.6875,9.492228,0.59411265,0.2303955555555555,14.25,0.0,5022.189845681025,0.0,209028.748367,14.25,100.0,16.0,LSZH,13R,5,A330-3_4PW067,93.03298,8.138591352047767,7.001731872558594,86.03125
1024158,28.125,-5.930485,1406.5,0.220968,9316.171875,129243.703125,7535.623047,6.749568,67.587875,0.314258,0.150391,0.308594,0.125,1.188802,9316.171875,129243.703125,57188.929688,1425.395142,1189.0,1406.5,-48.630196,1404.657349,1.625,1.625,1.759456,6.441823,6.441823,14.911793,22.0012,1.0,0.043945,0.0,0.087891,6.547852,2.5,5.5,4278.82410516965,-0.0032065409446635,1250.0,1418.953369,1418.953369,1406.0,125.800003,131.0,134.125,144.625,132.625,132.625,144.5,6.679686,-1.1177253,-0.5865721785714285,14.91237757142857,0.0021463789218567,3959.434543047508,-0.0,57242.495286,14.911793,1400.0,2.5,LEMD,28,2,A320-2_3CM021,90.79114,7.76396165615727,6.5411376953125,84.25
1048243,37.0,-4.972823,24.125,0.225432,17927.021484,332755.21875,14877.833984,5.0,307.265625,0.287872,0.138663,0.283185,0.103509,1.114946,17927.021484,332755.21875,152534.078125,43.828842,259.0,24.125,2198.834961,49.720203,0.75,0.749575,0.749575,1e-06,1e-06,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.459989,31.5,34.5,5699.73604879336,0.0033582345281337,289.5,43.828842,43.828842,24.125,125.800003,131.0,133.9375,149.375,132.4375,132.4375,153.1875,7.998081,-0.67430105,-0.2300864324324324,14.25,0.0,5302.224834638835,0.0,152682.735107,14.25,0.0,31.5,OOMS,12R,1,A330-3_4PW067,87.35895,9.284062866497264,7.42144775390625,79.9375
1150781,36.75,6.949653,71.125,0.255192,28501.009766,554760.25,43363.441406,3.0,238.359375,0.306621,0.249007,0.277326,0.308574,1.159648,28501.009766,554760.25,201268.0625,30.39732,283.0,71.125,-256.016724,18.588848,0.75,0.749507,0.749507,1.274516,1.274516,14.25,20.75,1.0,0.342775,0.263673,0.158204,7.338899,10.0,14.0,5551.16054751512,0.0004297421547071,349.166656,29.122805,29.122805,68.25,141.800003,147.0,145.9375,161.1875,144.4375,147.445862,159.875,9.228555,0.73849335,0.2113571351351351,14.25,0.0,5129.848301256308,0.0,201456.570709,14.25,100.0,10.0,LSZH,22L,5,A330-3_4PW067,92.85767,11.144400846853376,9.310798645019531,83.546875
1011528,51.75,-6.342071,1418.375,0.241056,32575.716797,517817.125,81235.398438,6.34375,333.281158,0.244922,-0.004883,0.246094,0.046875,1.013889,32575.716797,517817.125,250103.0625,1401.1427,946.0,1418.375,505.187927,1388.899658,0.25,3.251787,3.251787,2.319271,2.319271,22.25,23.75,1.0,0.19043,0.175781,0.205078,12.172849,9.5,13.25,8121.71032925549,-0.0005354642062772,1004.333313,1398.823486,1398.823486,1414.625,135.0,153.0,147.8125,157.5625,144.0,157.5625,158.8125,9.360351,-4.5566754,-1.9914384038461537,22.25,0.0,7781.613301335166,-0.0,250375.127472,22.25,1400.0,9.5,KMIA,16,6,A340-3_2CM015,91.766655,0.4396352268392948,0.40522003173828125,92.171875
1123699,28.5,-3.38283,1405.0,0.208816,9298.556641,124619.195313,4834.577637,3.499776,123.134735,0.336914,0.12207,0.320313,0.082031,1.167535,9298.556641,124619.195313,55810.007813,1417.947998,1313.0,1405.0,1435.950439,1402.815308,-0.875,-0.875,0.000626,1.726741,1.726741,14.919977,22.0012,1.0,0.142822,0.0,0.285645,9.624024,13.5,16.0,3809.69094201227,0.0003602128395742,1364.5,1416.221313,1416.221313,1397.5,118.800003,124.0,125.75,134.0,124.25,125.78862,134.5,9.140623,0.9779671,0.8193632857142857,14.919977,0.0,3475.815071082415,0.0,55857.577427,14.919977,1400.0,13.5,LSGG,32,1,A320-2_3CM021,93.012505,10.564641399865343,8.887504577636719,84.125
